vertexCount, flags, isLight, group, face type, tex/color, texFile
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 160, 19, 160, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 32, 19, 32, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 160, 19, 160, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 160, 19, 160, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 160, 19, 160, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 32, 19, 32, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 16386, 0, 32, 19, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 32, 15, 32, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 160, 15, 160, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 160, 19, 160, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 3, 0, 176, 15, 176, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
3, 16386, 0, 160, 19, 160, 0
1, 2, 1, 249, 25, 249, 0
1, 2, 1, 250, 25, 250, 0
1, 2, 1, 249, 25, 249, 0
1, 2, 1, 246, 25, 246, 0
1, 2, 1, 246, 25, 246, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 64, 19, 64, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 64, 19, 64, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 64, 19, 64, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 192, 19, 192, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 176, 19, 176, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 176, 19, 176, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 16386, 0, 64, 19, 64, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 64, 19, 64, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 64, 19, 64, 0
